,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
138,,,,618,"[-0.31396484375, 0.1258544921875, 2.85546875, 6.41796875]",7.864467395050436,1.966116848762609,2.936093249227784
139,,,,511,"[-0.1883544921875, 0.00019073486328125, 2.85546875, 6.40625]",7.058877380689857,1.7647193451724643,2.46675646531414
140,7.0,-65.85161585236762,-52.63967630894115,279,"[0.0, -0.01256561279296875, 1.9677734375, 6.40625]",8.339631474131211,2.084907868532803,3.1908686838801916
141,,,,195,"[-0.01256561279296875, -0.01256561279296875, 2.09375, 6.28125]",7.294959643595777,1.8237399108989443,2.60962902350152
142,,,,214,"[-0.0251312255859375, 7.748603820800781e-07, 2.09375, 6.40625]",7.6341232334484905,1.9085308083621226,2.8069917491842835
143,,,,354,"[-0.0251312255859375, 0.1256103515625, 1.9677734375, 6.53125]",8.96386803916981,2.2409670097924526,3.504354631523952
144,,,,286,"[-0.0251312255859375, 0.113037109375, 1.9677734375, 6.51953125]",8.905258473747587,2.2263146184368967,3.475865379842932
145,,,,467,"[-0.01256561279296875, 0.1256103515625, 1.98046875, 6.51953125]",8.86190568406995,2.2154764210174873,3.454671322613403
146,,,,159,"[-0.0251312255859375, 0.113037109375, 1.9677734375, 6.64453125]",9.32767967729567,2.3319199193239175,3.677136321963717
147,,,,533,"[0.10052490234375, 0.1004638671875, 1.955078125, 6.65625]",9.508228361179217,2.3770570902948043,3.760396123980414
148,,,,89,"[-0.0251312255859375, 0.113037109375, 1.955078125, 6.78125]",9.859649431327934,2.4649123578319836,3.9180148215823185
149,,,,60,"[-0.1507568359375, 0.113037109375, 1.955078125, 6.65625]",9.323598526041355,2.3308996315103387,3.6752357321183178
150,,,,449,"[-0.13818359375, 0.113037109375, 2.080078125, 6.78125]",9.03028599755137,2.2575714993878426,3.536415137132842
151,,,,58,"[-0.263916015625, 0.113037109375, 2.068359375, 6.79296875]",9.011798487961329,2.252949621990332,3.5275148061143753
152,,,,138,"[-0.2763671875, -0.01262664794921875, 2.068359375, 6.8046875]",8.853401197295547,2.2133502993238867,3.4505015365792016
153,,,,294,"[-0.2763671875, -0.0251922607421875, 2.080078125, 6.9296875]",9.174537128074414,2.2936342820186035,3.6052417120989713
154,,,,581,"[-0.1507568359375, -0.01262664794921875, 2.068359375, 6.91796875]",9.30608572625948,2.32652143156487,3.6670705754304134
155,,,,351,"[-0.1507568359375, 0.113037109375, 1.9423828125, 6.90625]",10.253335008196332,2.563333752049083,4.088051560229617
156,,,,416,"[-0.13818359375, 0.1004638671875, 1.955078125, 6.89453125]",10.127954123474016,2.531988530868504,4.0346173412896595
157,,,,592,"[-0.01251983642578125, 0.113037109375, 1.9677734375, 6.89453125]",10.165150129854403,2.541287532463601,4.050538058207982
158,,,,159,"[-0.02508544921875, 0.1004638671875, 1.955078125, 7.01953125]",10.606601269253154,2.6516503173132886,4.23516251529747
159,,,,426,"[-0.01251983642578125, 0.1004638671875, 1.8291015625, 7.0078125]",11.30356424044057,2.8258910601101426,4.511554155079517
160,8.0,-26.664652107689502,-49.75356250880208,148,"[-0.01256561279296875, -0.1256103515625, 2.21875, 6.29296875]",8.106756921895318,2.0266892304738295,3.0678715972530526
161,,,,235,"[-0.0251312255859375, 5.334615707397461e-05, 2.21875, 6.16796875]",7.2262942718177445,1.8065735679544361,2.568556517640492
162,,,,431,"[-0.01256561279296875, 5.334615707397461e-05, 2.20703125, 6.15625]",7.243185785185255,1.8107964462963138,2.5786963351737437
163,,,,570,"[0.11309814453125, 5.334615707397461e-05, 2.33203125, 6.03125]",7.576145440648686,1.8940363601621715,2.7738831197782465
164,,,,387,"[0.1256103515625, -0.1256103515625, 2.33203125, 6.03125]",8.32609155300016,2.08152288825004,3.1838119071452886
165,,,,356,"[0.1256103515625, 5.334615707397461e-05, 2.3203125, 6.01953125]",7.597655172673612,1.899413793168403,2.786195874401684
166,,,,550,"[0.251220703125, 5.334615707397461e-05, 2.1953125, 5.89453125]",7.787393555915617,1.9468483889789043,2.8933213210884086
167,,,,550,"[0.376953125, 5.334615707397461e-05, 2.0703125, 5.76953125]",7.95534768549089,1.9888369213727226,2.9859917374708678
