,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
120,6.0,-71.51303368146343,-69.85519362646944,2298,"[0.01256561279296875, 0.01256561279296875, 1.5576171875, 4.8359375, 9.4375]",10.23301921174394,2.046603842348788,3.1103378514788127
121,,,,121,"[-0.11309814453125, -0.11309814453125, 1.68359375, 4.9609375, 9.421875]",11.08978621659444,2.217957243318888,3.459531697799347
122,,,,2380,"[-0.10052490234375, 0.01256561279296875, 1.5576171875, 4.94921875, 9.296875]",10.436846336085356,2.0873692672170714,3.1959928496801764
123,,,,3069,"[0.0251312255859375, 0.13818359375, 1.5576171875, 4.9609375, 9.421875]",10.025916342133392,2.0051832684266784,3.02154072132776
124,,,,21,"[-0.10052490234375, 0.01251983642578125, 1.431640625, 5.0859375, 9.40625]",10.55096300211931,2.110192600423862,3.243220958114195
125,,,,2282,"[-0.08795166015625, 0.02508544921875, 1.4189453125, 5.07421875, 9.40625]",10.472849773509639,2.0945699547019276,3.210948695593493
126,,,,91,"[-0.213623046875, -0.1005859375, 1.431640625, 5.0859375, 9.390625]",10.863366526591463,2.1726733053182925,3.369944284079427
127,,,,1254,"[-0.213623046875, -0.2261962890625, 1.3056640625, 4.9609375, 9.515625]",10.909824898665082,2.1819649797330163,3.388477759357524
128,,,,684,"[-0.2261962890625, -0.351806640625, 1.3056640625, 4.94921875, 9.640625]",11.386710930951619,2.2773421861903236,3.5742829122510367
129,,,,234,"[-0.351806640625, -0.3642578125, 1.431640625, 4.9375, 9.765625]",11.022611437836519,2.2045222875673036,3.4331449387160244
130,,,,2583,"[-0.2261962890625, -0.489990234375, 1.4443359375, 4.92578125, 9.78125]",12.1966941408282,2.43933882816564,3.8727212871980106
131,,,,830,"[-0.23876953125, -0.50244140625, 1.45703125, 4.9140625, 9.65625]",12.488169050979298,2.4976338101958597,3.9752876475506094
132,,,,858,"[-0.251220703125, -0.51513671875, 1.5830078125, 4.90234375, 9.671875]",12.608778888864247,2.5217557777728494,4.017030245441983
133,,,,830,"[-0.263671875, -0.52783203125, 1.595703125, 4.890625, 9.546875]",12.832180854061507,2.5664361708123016,4.093304675024056
134,,,,2875,"[-0.1380615234375, -0.51513671875, 1.4697265625, 4.765625, 9.421875]",12.816675965759494,2.5633351931518984,4.088054001826713
135,,,,1866,"[-0.1380615234375, -0.389404296875, 1.595703125, 4.77734375, 9.40625]",12.115342278873543,2.4230684557747084,3.8436568386315435
136,,,,418,"[-0.263671875, -0.376953125, 1.5830078125, 4.7890625, 9.421875]",11.563374958937116,2.312674991787423,3.6411460415370267
137,,,,2237,"[-0.251220703125, -0.376953125, 1.708984375, 4.7890625, 9.421875]",11.616150075976709,2.3232300151953416,3.6609220996589475
138,,,,2627,"[-0.1256103515625, -0.389404296875, 1.5830078125, 4.6640625, 9.421875]",11.63519243594831,2.327038487189662,3.6680356619857757
139,,,,2306,"[-0.113037109375, -0.376953125, 1.5830078125, 4.65234375, 9.40625]",11.574846911286835,2.314969382257367,3.645452514210963
140,7.0,-65.61722875413409,-69.32544801742753,1678,"[0.0, 0.01256561279296875, 1.5703125, 4.5859375, 9.4375]",10.660720014502832,2.1321440029005663,3.288165331655632
141,,,,3072,"[0.1256103515625, 0.13818359375, 1.5703125, 4.7109375, 9.4375]",10.17583994018805,2.03516798803761,3.086002628323331
142,,,,2000,"[0.13818359375, 0.1256103515625, 1.4443359375, 4.5859375, 9.3125]",10.328660842726979,2.065732168545396,3.150740126032308
143,,,,930,"[0.1256103515625, 0.1256103515625, 1.4443359375, 4.57421875, 9.1875]",10.074532376776025,2.014906475355205,3.0425489257152316
144,,,,1976,"[0.13818359375, -5.334615707397461e-05, 1.5703125, 4.44921875, 9.171875]",10.316464379761346,2.0632928759522695,3.145608786673656
145,,,,33,"[0.01251983642578125, -0.125732421875, 1.5576171875, 4.4375, 9.1875]",10.12520827697217,2.025041655394434,3.064339611417386
146,,,,2905,"[0.13818359375, -0.1131591796875, 1.544921875, 4.42578125, 9.0625]",10.39712333292405,2.07942466658481,3.1794319136161766
147,,,,1628,"[0.13818359375, -0.1005859375, 1.4189453125, 4.30078125, 9.078125]",10.39290011625938,2.078580023251876,3.1776674906725866
148,,,,2155,"[0.1507568359375, -0.1005859375, 1.40625, 4.2890625, 8.953125]",10.044481340439884,2.0088962680879767,3.0295751197966725
149,,,,784,"[0.13818359375, -0.1131591796875, 1.3935546875, 4.27734375, 9.078125]",10.459503976548303,2.0919007953096607,3.205410850369338
150,,,,2040,"[0.1507568359375, -0.125732421875, 1.380859375, 4.2890625, 8.953125]",10.058837113057248,2.0117674226114497,3.035777711578085
151,,,,1572,"[0.1507568359375, -0.125732421875, 1.380859375, 4.4140625, 8.953125]",10.584092098794669,2.1168184197589337,3.256836059273534
152,,,,1717,"[0.1507568359375, -0.1131591796875, 1.3935546875, 4.42578125, 8.953125]",10.565220563986095,2.113044112797219,3.2490856366113374
153,,,,1565,"[0.1507568359375, -0.1131591796875, 1.3935546875, 4.4375, 8.828125]",10.827269933357215,2.165453986671443,3.3554895992132368
154,,,,823,"[0.13818359375, -0.125732421875, 1.3935546875, 4.5625, 8.84375]",11.281284516266563,2.2562569032533126,3.533885480210282
155,,,,1568,"[0.13818359375, -0.125732421875, 1.3935546875, 4.57421875, 8.859375]",11.299182411653646,2.259836482330729,3.540770155232204
156,,,,45,"[0.01251983642578125, -0.25146484375, 1.380859375, 4.69921875, 8.734375]",12.131582389084507,2.4263164778169015,3.8494744764568583
157,,,,496,"[-0.1131591796875, -0.2388916015625, 1.5068359375, 4.82421875, 8.71875]",11.860354428067557,2.3720708856135113,3.7512766309475687
158,,,,200,"[-0.23876953125, -0.25146484375, 1.51953125, 4.69921875, 8.59375]",11.094514989783514,2.218902997956703,3.461383169355008
159,,,,241,"[-0.364501953125, -0.263916015625, 1.6455078125, 4.7109375, 8.578125]",10.479629034144232,2.095925806828846,3.213759050983665
160,8.0,-64.48118549579367,-68.78719662613487,1425,"[0.0, -0.01256561279296875, 1.5703125, 4.5859375, 9.296875]",10.111004618556638,2.0222009237113276,3.058243044320034
161,,,,2688,"[0.1256103515625, -0.0251312255859375, 1.5703125, 4.5859375, 9.3125]",10.044292706103716,2.0088585412207434,3.029493558969608
162,,,,1412,"[0.1256103515625, -0.037689208984375, 1.5576171875, 4.5859375, 9.3125]",10.109965305998092,2.0219930611996184,3.0577966090488964
163,,,,1867,"[0.1256103515625, 0.08795166015625, 1.68359375, 4.59765625, 9.3125]",10.316824051982032,2.063364810396406,3.1457601960442645
164,,,,478,"[-5.334615707397461e-05, 0.10052490234375, 1.8095703125, 4.47265625, 9.328125]",11.40022852391609,2.280045704783218,3.5794355276194563
165,,,,2075,"[0.01251220703125, 0.08795166015625, 1.822265625, 4.34765625, 9.203125]",11.634081399141804,2.326816279828361,3.6676209372650623
166,,,,905,"[-5.418062210083008e-05, 0.08795166015625, 1.8095703125, 4.3359375, 9.078125]",11.193072424869394,2.238614484973879,3.49979309539667
167,,,,1916,"[0.01251220703125, -0.0377197265625, 1.796875, 4.34765625, 9.0625]",10.504195361165149,2.10083907223303,3.223927860004512
168,,,,1490,"[0.01251220703125, -0.05029296875, 1.9228515625, 4.359375, 8.9375]",9.674526511014374,1.9349053022028748,2.866597147104175
169,,,,1536,"[0.01251220703125, -0.05029296875, 1.91015625, 4.359375, 8.921875]",9.630301191973615,1.926060238394723,2.8466986575493363
170,,,,2831,"[0.13818359375, -0.05029296875, 1.9228515625, 4.34765625, 8.90625]",9.627656682335605,1.9255313364671212,2.8455059080814626
171,,,,2797,"[0.263916015625, -0.05029296875, 1.91015625, 4.47265625, 8.90625]",10.752286283636792,2.1504572567273583,3.325308147804014
172,,,,1158,"[0.25146484375, 0.07537841796875, 1.8974609375, 4.4609375, 8.921875]",9.864581752095496,1.9729163504190992,2.9510867201269093
173,,,,2179,"[0.263916015625, 0.07537841796875, 1.8974609375, 4.3359375, 9.046875]",10.59172191701614,2.118344383403228,3.2599656561734953
174,,,,1985,"[0.2763671875, -0.05029296875, 2.0234375, 4.3359375, 8.921875]",9.97065539597748,1.9941310791954963,2.997537021703609
175,,,,414,"[0.1507568359375, -0.0377197265625, 2.01171875, 4.3359375, 9.046875]",10.042754165974163,2.0085508331948327,3.028828275024175
176,,,,2178,"[0.163330078125, -0.0377197265625, 2.01171875, 4.2109375, 9.0625]",10.902389512594565,2.180477902518913,3.385516897882905
177,,,,262,"[0.03765869140625, -0.0377197265625, 1.8857421875, 4.2109375, 9.0625]",11.260780602701008,2.252156120540201,3.52598492724168
178,,,,818,"[0.02508544921875, -0.05029296875, 1.8857421875, 4.22265625, 9.078125]",11.207737514972779,2.241547502994556,3.50547946891219
